uid,iid,user_idx,item_idx,user_id,product_id,rating,rating_count,time_of_day,season,device_type,gender,category,brand,price,original_price,discount_percentage,product_views,purchase_intent,interaction_type,timestamp,price_range,time_of_day_encoded,season_encoded,device_type_encoded,category_encoded,day_of_week,month,hour,is_weekend,explicit_rating
128,319,128,319,129,320,3.03,198,night,winter,mobile,M,Blouse,Lacoste,1443417,1760265,18,86,medium,cart,2023-01-10 03:28:22,Premium,3,3,1,1,1,1,3,0,0.34333333333333327
37,366,37,366,38,367,4.23,276,morning,winter,mobile,M,Jeans,H&M,1655817,1881611,12,1556,medium,cart,2023-01-10 06:45:38,Premium,2,3,1,10,1,1,6,0,0.7433333333333335
108,14,108,14,109,15,4.12,274,morning,winter,mobile,M,Boots,Carhartt,2579273,2999155,14,1608,medium,view,2023-01-10 07:00:54,Luxury,2,3,1,2,1,1,7,0,0.7066666666666667
4,225,4,225,5,226,4.25,332,afternoon,winter,desktop,M,Cargo Pants,Adidas,2403186,2730894,12,1149,high,cart,2023-01-10 14:02:22,Luxury,0,3,0,4,1,1,14,0,0.75
78,482,78,482,79,483,4.17,295,afternoon,winter,desktop,F,Hat,Carhartt,1626764,2085596,22,633,high,purchase,2023-01-10 15:51:42,Premium,0,3,0,7,1,1,15,0,0.7233333333333333
11,198,11,198,12,199,3.74,152,afternoon,winter,desktop,F,Shorts,Zara,1999579,2596856,23,815,medium,cart,2023-01-10 17:50:46,Premium,0,3,0,14,1,1,17,0,0.5800000000000001
144,93,144,93,145,94,4.93,34,evening,winter,desktop,F,Jacket,Adidas,1919217,2369404,19,1384,high,purchase,2023-01-10 19:02:34,Premium,1,3,0,9,1,1,19,0,0.9766666666666666
93,471,93,471,94,472,4.48,81,evening,winter,mobile,F,Shirt,Calvin Klein,1458943,1716404,15,66,high,purchase,2023-01-10 20:07:04,Premium,1,3,1,12,1,1,20,0,0.8266666666666668
9,394,9,394,10,395,4.06,123,evening,winter,desktop,F,Shirt,Nike,554034,738712,25,452,high,purchase,2023-01-10 20:23:45,Mid,1,3,0,12,1,1,20,0,0.6866666666666665
62,473,62,473,63,474,3.14,139,evening,winter,mobile,F,Cargo Pants,Pull&Bear,759587,904271,16,158,high,cart,2023-01-10 21:01:21,Mid,1,3,1,4,1,1,21,0,0.38000000000000006
35,374,35,374,36,375,2.6,158,evening,winter,desktop,F,T-shirt,Bershka,944357,1111009,15,251,low,view,2023-01-10 21:31:36,Mid,1,3,0,19,1,1,21,0,0.20000000000000004
161,28,161,28,162,29,2.12,212,evening,winter,mobile,M,T-shirt,Lacoste,2265789,2797271,19,496,medium,view,2023-01-10 23:48:27,Luxury,1,3,1,19,1,1,23,0,0.040000000000000036
32,206,32,206,33,207,3.53,335,night,winter,mobile,F,Sweater,Adidas,1759887,2256266,22,1503,low,view,2023-01-11 00:00:57,Premium,3,3,1,18,2,1,0,0,0.5099999999999999
4,391,4,391,5,392,4.74,190,night,winter,mobile,F,Shirt,Puma,2195568,2710579,19,1093,medium,cart,2023-01-11 00:47:53,Luxury,3,3,1,12,2,1,0,0,0.9133333333333334
36,129,36,129,37,130,4.28,373,night,winter,mobile,F,Sunglasses,Puma,1583057,1819606,13,556,high,cart,2023-01-11 01:48:44,Premium,3,3,1,17,2,1,1,0,0.7600000000000001
124,115,124,115,125,116,4.24,127,morning,winter,mobile,M,Coat,H&M,937150,1142866,18,1511,high,purchase,2023-01-11 09:22:09,Mid,2,3,1,5,2,1,9,0,0.7466666666666667
66,49,66,49,67,50,4.67,41,morning,winter,tablet,F,Sneakers,Pull&Bear,1208036,1421219,15,1591,high,purchase,2023-01-11 10:46:33,Premium,2,3,2,16,2,1,10,0,0.89
104,353,104,353,105,354,4.15,374,afternoon,winter,desktop,F,Bag,Lacoste,1226648,1362943,10,829,high,purchase,2023-01-11 13:52:26,Premium,0,3,0,0,2,1,13,0,0.7166666666666668
94,173,94,173,95,174,2.38,56,afternoon,winter,desktop,M,Shorts,H&M,400172,513042,22,1240,medium,view,2023-01-11 13:53:10,Budget,0,3,0,14,2,1,13,0,0.12666666666666662
64,69,64,69,65,70,4.23,126,afternoon,winter,desktop,M,Shoes,Lacoste,490161,583525,16,1508,high,cart,2023-01-11 14:41:57,Budget,0,3,0,13,2,1,14,0,0.7433333333333335
80,280,80,280,81,281,4.05,248,evening,winter,mobile,M,Cargo Pants,H&M,2177712,2503118,13,739,high,purchase,2023-01-11 21:00:53,Luxury,1,3,1,4,2,1,21,0,0.6833333333333332
123,451,123,451,124,452,4.53,245,evening,winter,tablet,M,Hoodie,Pull&Bear,1646850,2033149,19,725,medium,view,2023-01-11 21:22:55,Premium,1,3,2,8,2,1,21,0,0.8433333333333334
121,438,121,438,122,439,4.45,257,evening,winter,desktop,F,Blouse,Pull&Bear,2136333,2704219,21,22,high,cart,2023-01-11 22:30:42,Luxury,1,3,0,1,2,1,22,0,0.8166666666666668
169,206,169,206,170,207,4.3,321,evening,winter,desktop,F,Skirt,Levi's,1212113,1574173,23,1903,high,purchase,2023-01-11 22:38:19,Premium,1,3,0,15,2,1,22,0,0.7666666666666666
16,227,16,227,17,228,4.62,228,night,winter,mobile,F,Shoes,Puma,1486840,1791374,17,583,high,purchase,2023-01-12 04:35:21,Premium,3,3,1,13,3,1,4,0,0.8733333333333334
188,154,188,154,189,155,3.66,395,morning,winter,desktop,F,Skirt,Pull&Bear,348166,409608,15,1545,high,cart,2023-01-12 09:32:51,Budget,2,3,0,15,3,1,9,0,0.5533333333333333
40,72,40,72,41,73,4.64,23,morning,winter,desktop,M,Cardigan,Lacoste,1533813,1763004,13,1337,medium,view,2023-01-12 11:43:32,Premium,2,3,0,3,3,1,11,0,0.8799999999999999
39,51,39,51,40,52,4.02,275,afternoon,winter,tablet,M,Hoodie,Lacoste,2110605,2371467,11,628,high,purchase,2023-01-12 14:36:04,Luxury,0,3,2,8,3,1,14,0,0.6733333333333332
108,132,108,132,109,133,4.24,244,night,winter,mobile,F,Sweater,Gucci,1755733,1972734,11,1152,high,purchase,2023-01-13 00:04:36,Premium,3,3,1,18,4,1,0,0,0.7466666666666667
137,375,137,375,138,376,4.09,241,night,winter,mobile,M,Shirt,Adidas,427969,503494,15,1284,high,purchase,2023-01-13 00:40:25,Budget,3,3,1,12,4,1,0,0,0.6966666666666667
97,424,97,424,98,425,4.72,396,night,winter,mobile,F,Blouse,Calvin Klein,370063,440552,16,1598,medium,cart,2023-01-13 03:49:45,Budget,3,3,1,1,4,1,3,0,0.9066666666666666
141,365,141,365,142,366,3.97,115,morning,winter,mobile,F,Sneakers,H&M,1785024,2231280,20,894,medium,cart,2023-01-13 10:27:04,Premium,2,3,1,16,4,1,10,0,0.6566666666666667
10,62,10,62,11,63,4.16,237,afternoon,winter,tablet,F,Sunglasses,Pull&Bear,1291798,1451459,11,110,medium,cart,2023-01-13 13:29:46,Premium,0,3,2,17,4,1,13,0,0.7200000000000001
100,92,100,92,101,93,3.9,317,afternoon,winter,tablet,F,Cargo Pants,Gucci,809073,1064570,24,1375,low,view,2023-01-13 15:34:56,Mid,0,3,2,4,4,1,15,0,0.6333333333333333
14,147,14,147,15,148,4.83,67,afternoon,winter,desktop,M,Cardigan,H&M,447474,497194,10,1629,high,view,2023-01-13 15:35:19,Budget,0,3,0,3,4,1,15,0,0.9433333333333334
137,404,137,404,138,405,4.15,387,afternoon,winter,tablet,F,Jacket,Bershka,1987032,2257991,12,1953,medium,view,2023-01-13 15:38:59,Premium,0,3,2,9,4,1,15,0,0.7166666666666668
92,358,92,358,93,359,2.09,240,afternoon,winter,tablet,M,Sunglasses,Gucci,1431292,1883279,24,1220,medium,view,2023-01-13 16:43:23,Premium,0,3,2,17,4,1,16,0,0.029999999999999954
17,239,17,239,18,240,3.62,247,evening,winter,mobile,M,Jeans,Dickies,2038661,2265179,10,1015,low,view,2023-01-13 20:15:25,Luxury,1,3,1,10,4,1,20,0,0.54
116,465,116,465,117,466,3.89,304,evening,winter,desktop,M,Blouse,Forever 21,1498656,1998209,25,1720,low,view,2023-01-13 21:12:55,Premium,1,3,0,1,4,1,21,0,0.63
196,375,196,375,197,376,4.04,220,night,winter,tablet,M,Jeans,Dickies,943417,1179272,20,923,medium,cart,2023-01-14 01:01:04,Mid,3,3,2,10,5,1,1,1,0.68
152,268,152,268,153,269,4.56,232,morning,winter,desktop,F,Cardigan,Ralph Lauren,1296047,1489710,13,1897,high,purchase,2023-01-14 07:44:24,Premium,2,3,0,3,5,1,7,1,0.8533333333333332
17,143,17,143,18,144,2.91,276,morning,winter,tablet,F,Coat,Adidas,1373325,1760674,22,53,medium,view,2023-01-14 08:07:46,Premium,2,3,2,5,5,1,8,1,0.3033333333333334
53,410,53,410,54,411,4.04,74,morning,winter,tablet,M,Shorts,Ralph Lauren,2149224,2388027,10,1426,high,view,2023-01-14 08:19:32,Luxury,2,3,2,14,5,1,8,1,0.68
113,476,113,476,114,477,3.21,95,morning,winter,tablet,F,Sunglasses,Puma,2293411,2978457,23,1515,low,view,2023-01-14 08:28:08,Luxury,2,3,2,17,5,1,8,1,0.4033333333333333
10,246,10,246,11,247,3.88,126,morning,winter,tablet,F,Boots,Pull&Bear,515991,573324,10,862,medium,cart,2023-01-14 11:47:42,Mid,2,3,2,2,5,1,11,1,0.6266666666666666
74,292,74,292,75,293,4.84,20,afternoon,winter,mobile,F,Hat,Levi's,1726457,1984434,13,1527,high,cart,2023-01-14 14:35:57,Premium,0,3,1,7,5,1,14,1,0.9466666666666667
125,209,125,209,126,210,4.72,341,evening,winter,tablet,M,Cargo Pants,Ralph Lauren,1844982,2145328,14,546,high,purchase,2023-01-14 18:26:52,Premium,1,3,2,4,5,1,18,1,0.9066666666666666
199,137,199,137,200,138,4.2,54,evening,winter,tablet,M,Coat,Lacoste,574656,638507,10,390,medium,view,2023-01-14 21:30:15,Mid,1,3,2,5,5,1,21,1,0.7333333333333334
133,451,133,451,134,452,3.26,283,evening,winter,tablet,F,Shoes,Gucci,2194186,2581396,15,1004,high,cart,2023-01-14 22:32:47,Luxury,1,3,2,13,5,1,22,1,0.41999999999999993
141,27,141,27,142,28,4.42,119,evening,winter,tablet,F,Hat,Pull&Bear,2325007,2767866,16,622,high,purchase,2023-01-14 23:16:12,Luxury,1,3,2,7,5,1,23,1,0.8066666666666666
198,197,198,197,199,198,4.3,133,night,winter,desktop,M,Jacket,Carhartt,2174031,2415590,10,213,high,purchase,2023-01-15 01:25:51,Luxury,3,3,0,9,6,1,1,1,0.7666666666666666
54,398,54,398,55,399,3.92,39,night,winter,tablet,F,Coat,Pull&Bear,731552,914441,20,1787,medium,cart,2023-01-15 03:00:03,Mid,3,3,2,5,6,1,3,1,0.64
157,11,157,11,158,12,4.47,246,night,winter,mobile,M,Jeans,Zara,1886678,2119863,11,1509,high,purchase,2023-01-15 03:47:18,Premium,3,3,1,10,6,1,3,1,0.8233333333333333
33,268,33,268,34,269,3.04,303,night,winter,desktop,F,Cargo Pants,Puma,1812636,2036670,11,36,medium,view,2023-01-15 05:15:35,Premium,3,3,0,4,6,1,5,1,0.3466666666666667
176,55,176,55,177,56,3.31,272,night,winter,mobile,M,Blouse,Levi's,1372986,1634508,16,1894,high,cart,2023-01-15 05:23:42,Premium,3,3,1,1,6,1,5,1,0.4366666666666667
101,174,101,174,102,175,4.01,46,morning,winter,desktop,F,Skirt,Mango,357598,452656,21,723,high,cart,2023-01-15 08:42:24,Budget,2,3,0,15,6,1,8,1,0.6699999999999999
187,191,187,191,188,192,2.26,375,morning,winter,tablet,M,T-shirt,Nike,2430667,2928515,17,1816,medium,view,2023-01-15 10:48:53,Luxury,2,3,2,19,6,1,10,1,0.0866666666666666
152,294,152,294,153,295,4.17,30,morning,winter,tablet,F,Skirt,Lacoste,1507103,1860622,19,1135,high,purchase,2023-01-15 10:52:21,Premium,2,3,2,15,6,1,10,1,0.7233333333333333
173,374,173,374,174,375,4.85,352,afternoon,winter,desktop,F,Jacket,Gucci,867094,1008249,14,505,high,purchase,2023-01-15 13:20:01,Mid,0,3,0,9,6,1,13,1,0.9499999999999998
106,49,106,49,107,50,4.2,106,afternoon,winter,mobile,F,Cardigan,Adidas,462561,593028,22,1489,high,purchase,2023-01-15 17:34:02,Budget,0,3,1,3,6,1,17,1,0.7333333333333334
171,411,171,411,172,412,4.12,100,evening,winter,mobile,F,Skirt,Tommy Hilfiger,1979635,2328983,15,1369,medium,cart,2023-01-15 21:32:00,Premium,1,3,1,15,6,1,21,1,0.7066666666666667
61,280,61,280,62,281,4.65,253,evening,winter,tablet,M,Hat,Gap,937265,1129235,17,1550,medium,cart,2023-01-15 22:01:45,Mid,1,3,2,7,6,1,22,1,0.8833333333333334
70,449,70,449,71,450,3.21,256,night,winter,mobile,F,Cardigan,Levi's,1851383,2314229,20,76,medium,view,2023-01-16 00:21:30,Premium,3,3,1,3,0,1,0,0,0.4033333333333333
75,113,75,113,76,114,3.72,309,night,winter,desktop,M,Shoes,Nike,1498526,1873158,20,612,medium,cart,2023-01-16 01:08:29,Premium,3,3,0,13,0,1,1,0,0.5733333333333334
77,79,77,79,78,80,3.38,390,night,winter,desktop,M,Sunglasses,Gap,2014445,2582623,22,164,low,view,2023-01-16 04:10:51,Luxury,3,3,0,17,0,1,4,0,0.45999999999999996
24,412,24,412,25,413,4.52,171,night,winter,desktop,M,Cardigan,H&M,1766081,2207602,20,350,medium,view,2023-01-16 04:49:55,Premium,3,3,0,3,0,1,4,0,0.8399999999999999
33,464,33,464,34,465,4.59,222,morning,winter,desktop,M,Hat,Gap,1232623,1540779,20,99,high,purchase,2023-01-16 08:51:43,Premium,2,3,0,7,0,1,8,0,0.8633333333333333
187,296,187,296,188,297,3.64,329,morning,winter,tablet,F,Sunglasses,Uniqlo,1977440,2382458,17,1316,low,view,2023-01-16 08:52:41,Premium,2,3,2,17,0,1,8,0,0.5466666666666667
40,33,40,33,41,34,4.27,70,afternoon,winter,desktop,M,Coat,Levi's,1743696,2179621,20,1220,high,purchase,2023-01-16 12:11:38,Premium,0,3,0,5,0,1,12,0,0.7566666666666665
51,398,51,398,52,399,3.54,59,afternoon,winter,tablet,F,Bag,Gap,1525490,1883321,19,144,high,cart,2023-01-16 14:16:25,Premium,0,3,2,0,0,1,14,0,0.5133333333333333
161,53,161,53,162,54,4.06,288,afternoon,winter,mobile,F,Jacket,Adidas,2246463,2880081,22,675,high,purchase,2023-01-16 15:51:35,Luxury,0,3,1,9,0,1,15,0,0.6866666666666665
169,356,169,356,170,357,3.13,73,afternoon,winter,desktop,F,Sweater,Calvin Klein,2369375,2787501,15,1222,low,view,2023-01-16 16:04:56,Luxury,0,3,0,18,0,1,16,0,0.37666666666666665
126,155,126,155,127,156,2.18,314,afternoon,winter,desktop,F,T-shirt,Dickies,839379,1119172,25,1307,medium,view,2023-01-16 16:28:19,Mid,0,3,0,19,0,1,16,0,0.06000000000000005
24,345,24,345,25,346,2.23,142,evening,winter,desktop,M,Coat,Levi's,1626400,2033000,20,595,low,view,2023-01-16 19:05:37,Premium,1,3,0,5,0,1,19,0,0.07666666666666666
150,361,150,361,151,362,4.01,260,evening,winter,mobile,F,Jacket,Mango,2562556,2911996,12,719,medium,view,2023-01-16 19:27:43,Luxury,1,3,1,9,0,1,19,0,0.6699999999999999
156,430,156,430,157,431,4.82,259,evening,winter,mobile,F,Cargo Pants,H&M,1034478,1326255,22,871,high,purchase,2023-01-16 20:16:41,Premium,1,3,1,4,0,1,20,0,0.9400000000000001
99,446,99,446,100,447,4.3,200,evening,winter,desktop,M,Sweater,H&M,1804476,2343476,23,657,high,purchase,2023-01-16 21:12:56,Premium,1,3,0,18,0,1,21,0,0.7666666666666666
122,15,122,15,123,16,4.39,185,evening,winter,mobile,F,Blouse,Uniqlo,1167666,1406827,17,1676,high,purchase,2023-01-16 21:36:24,Premium,1,3,1,1,0,1,21,0,0.7966666666666665
32,90,32,90,33,91,4.8,392,evening,winter,desktop,F,Polo Shirt,Pull&Bear,1007214,1144562,12,1039,high,purchase,2023-01-16 21:39:28,Premium,1,3,0,11,0,1,21,0,0.9333333333333332
107,24,107,24,108,25,4.94,158,evening,winter,desktop,F,Jeans,Lacoste,1685180,2133140,21,548,medium,cart,2023-01-16 23:31:37,Premium,1,3,0,10,0,1,23,0,0.9800000000000001
48,12,48,12,49,13,2.2,236,night,winter,mobile,M,Dress,Zara,1035863,1362978,24,1955,medium,view,2023-01-17 00:18:07,Premium,3,3,1,6,1,1,0,0,0.06666666666666672
124,20,124,20,125,21,2.76,209,night,winter,desktop,F,Skirt,Carhartt,1362607,1531020,11,846,medium,view,2023-01-17 02:51:35,Premium,3,3,0,15,1,1,2,0,0.25333333333333324
72,345,72,345,73,346,3.69,346,night,winter,tablet,M,Blouse,Mango,2426478,2757362,12,368,medium,view,2023-01-17 03:31:12,Luxury,3,3,2,1,1,1,3,0,0.5633333333333334
115,427,115,427,116,428,3.11,291,morning,winter,mobile,F,Skirt,Pull&Bear,435092,565055,23,1070,low,view,2023-01-17 08:14:04,Budget,2,3,1,15,1,1,8,0,0.36999999999999994
99,394,99,394,100,395,4.76,196,afternoon,winter,desktop,M,Jeans,Gucci,797793,938580,15,1628,high,purchase,2023-01-17 13:44:39,Mid,0,3,0,10,1,1,13,0,0.9199999999999999
113,202,113,202,114,203,4.13,61,afternoon,winter,desktop,M,Polo Shirt,Gucci,1652209,1835788,10,1811,high,purchase,2023-01-17 13:45:44,Premium,0,3,0,11,1,1,13,0,0.71
198,219,198,219,199,220,4.43,242,afternoon,winter,tablet,M,Shorts,Levi's,587453,691122,15,1920,high,cart,2023-01-17 13:52:29,Mid,0,3,2,14,1,1,13,0,0.8099999999999999
72,305,72,305,73,306,4.85,373,afternoon,winter,desktop,M,Sweater,Calvin Klein,960825,1201032,20,1704,high,view,2023-01-17 16:08:56,Mid,0,3,0,18,1,1,16,0,0.9499999999999998
180,380,180,380,181,381,4.03,136,evening,winter,mobile,M,Hat,Uniqlo,1573109,1942111,19,1256,medium,cart,2023-01-17 18:01:56,Premium,1,3,1,7,1,1,18,0,0.6766666666666667
155,346,155,346,156,347,3.56,237,evening,winter,desktop,M,Sunglasses,Gucci,1380024,1533360,10,1399,medium,cart,2023-01-17 19:50:14,Premium,1,3,0,17,1,1,19,0,0.52
75,324,75,324,76,325,4.95,91,evening,winter,tablet,M,Hoodie,Calvin Klein,1242074,1411448,12,1822,medium,cart,2023-01-17 20:31:18,Premium,1,3,2,8,1,1,20,0,0.9833333333333334
64,52,64,52,65,53,3.63,98,evening,winter,desktop,F,Bag,Carhartt,1315958,1548187,15,1515,medium,cart,2023-01-17 21:22:08,Premium,1,3,0,0,1,1,21,0,0.5433333333333333
78,93,78,93,79,94,3.93,112,evening,winter,mobile,F,Hat,Uniqlo,270805,322388,16,1010,high,cart,2023-01-17 21:49:03,Budget,1,3,1,7,1,1,21,0,0.6433333333333334
137,461,137,461,138,462,4.9,388,evening,winter,tablet,M,Jacket,The North Face,2440663,2837981,14,1040,high,view,2023-01-17 23:48:32,Luxury,1,3,2,9,1,1,23,0,0.9666666666666668
107,266,107,266,108,267,2.81,203,night,winter,mobile,M,Sunglasses,Levi's,1006911,1307677,23,1030,medium,view,2023-01-18 02:51:44,Premium,3,3,1,17,2,1,2,0,0.27
54,260,54,260,55,261,4.51,106,morning,winter,tablet,F,Hoodie,Forever 21,1372239,1653301,17,1967,high,purchase,2023-01-18 06:21:07,Premium,2,3,2,8,2,1,6,0,0.8366666666666666
42,120,42,120,43,121,3.8,303,morning,winter,mobile,M,Jacket,Ralph Lauren,913195,1049650,13,1578,high,cart,2023-01-18 06:38:45,Mid,2,3,1,9,2,1,6,0,0.6
57,160,57,160,58,161,4.7,82,morning,winter,tablet,F,Bag,Gap,1648169,1962106,16,159,medium,cart,2023-01-18 09:10:22,Premium,2,3,2,0,2,1,9,0,0.9
114,402,114,402,115,403,4.76,292,morning,winter,mobile,M,Cardigan,Mango,2205026,2505712,12,670,medium,view,2023-01-18 09:11:45,Luxury,2,3,1,3,2,1,9,0,0.9199999999999999
14,490,14,490,15,491,3.02,290,morning,winter,mobile,M,Skirt,Dickies,1234418,1523974,19,235,medium,view,2023-01-18 10:35:10,Premium,2,3,1,15,2,1,10,0,0.34
148,436,148,436,149,437,2.96,105,morning,winter,mobile,F,Sweater,Adidas,2418691,2687435,10,720,medium,view,2023-01-18 11:09:36,Luxury,2,3,1,18,2,1,11,0,0.32
165,104,165,104,166,105,3.42,249,morning,winter,mobile,F,Coat,Levi's,1731988,2138258,19,1186,medium,cart,2023-01-18 11:24:18,Premium,2,3,1,5,2,1,11,0,0.47333333333333333
146,349,146,349,147,350,4.99,84,morning,winter,desktop,F,Jacket,Levi's,1990693,2369873,16,1801,high,purchase,2023-01-18 11:57:39,Premium,2,3,0,9,2,1,11,0,0.9966666666666667
187,158,187,158,188,159,4.75,226,afternoon,winter,tablet,F,Hat,Calvin Klein,681793,774765,12,624,medium,cart,2023-01-18 14:06:34,Mid,0,3,2,7,2,1,14,0,0.9166666666666666
26,322,26,322,27,323,4.11,368,afternoon,winter,tablet,M,Sneakers,Tommy Hilfiger,1001542,1300704,23,1091,high,view,2023-01-18 15:13:46,Premium,0,3,2,16,2,1,15,0,0.7033333333333335
187,49,187,49,188,50,3.85,266,afternoon,winter,mobile,M,Sneakers,Gucci,1380827,1663647,17,895,low,view,2023-01-18 15:15:32,Premium,0,3,1,16,2,1,15,0,0.6166666666666667
181,203,181,203,182,204,3.07,190,afternoon,winter,mobile,F,Shoes,Adidas,1307840,1594927,18,827,low,view,2023-01-18 15:27:05,Premium,0,3,1,13,2,1,15,0,0.35666666666666663
142,403,142,403,143,404,3.64,100,afternoon,winter,tablet,M,Coat,Carhartt,301208,371862,19,134,high,cart,2023-01-18 16:41:19,Budget,0,3,2,5,2,1,16,0,0.5466666666666667
104,135,104,135,105,136,4.35,235,afternoon,winter,tablet,M,Shoes,Calvin Klein,400202,500253,20,282,high,purchase,2023-01-18 16:48:43,Budget,0,3,2,13,2,1,16,0,0.7833333333333332
137,146,137,146,138,147,4.7,118,afternoon,winter,tablet,F,Sneakers,H&M,605413,703969,14,1289,high,view,2023-01-18 16:52:44,Mid,0,3,2,16,2,1,16,0,0.9
11,419,11,419,12,420,4.4,191,evening,winter,mobile,M,Shoes,H&M,582712,719398,19,946,high,purchase,2023-01-18 18:43:18,Mid,1,3,1,13,2,1,18,0,0.8000000000000002
146,181,146,181,147,182,4.34,88,evening,winter,tablet,F,Cargo Pants,Nike,1232658,1621919,24,1746,medium,view,2023-01-18 21:59:23,Premium,1,3,2,4,2,1,21,0,0.7799999999999999
98,147,98,147,99,148,4.51,240,evening,winter,mobile,F,Skirt,Nike,1541271,1712524,10,589,high,purchase,2023-01-18 22:15:45,Premium,1,3,1,15,2,1,22,0,0.8366666666666666
139,366,139,366,140,367,3.75,100,night,winter,desktop,M,Sneakers,Nike,1989045,2652061,25,1952,low,view,2023-01-19 00:38:03,Premium,3,3,0,16,3,1,0,0,0.5833333333333334
38,498,38,498,39,499,4.2,162,morning,winter,tablet,M,Dress,Pull&Bear,922675,1153344,20,865,high,view,2023-01-19 06:40:16,Mid,2,3,2,6,3,1,6,0,0.7333333333333334
88,289,88,289,89,290,2.78,48,morning,winter,desktop,M,Jeans,Adidas,1911544,2248876,15,561,medium,view,2023-01-19 09:42:55,Premium,2,3,0,10,3,1,9,0,0.25999999999999995
51,40,51,40,52,41,3.49,189,morning,winter,desktop,M,Jeans,Levi's,456508,530824,14,1194,high,cart,2023-01-19 10:22:28,Budget,2,3,0,10,3,1,10,0,0.49666666666666676
64,57,64,57,65,58,4.21,252,morning,winter,tablet,F,T-shirt,Zara,2322435,2798115,17,1024,high,purchase,2023-01-19 11:19:21,Luxury,2,3,2,19,3,1,11,0,0.7366666666666667
117,45,117,45,118,46,4.78,350,morning,winter,desktop,M,Boots,Gucci,2436583,2900695,16,862,high,purchase,2023-01-19 11:55:24,Luxury,2,3,0,2,3,1,11,0,0.9266666666666667
161,281,161,281,162,282,4.08,140,afternoon,winter,tablet,M,Coat,The North Face,1996704,2218560,10,1848,high,purchase,2023-01-19 14:23:02,Premium,0,3,2,5,3,1,14,0,0.6933333333333334
16,141,16,141,17,142,4.37,142,afternoon,winter,tablet,M,Sweater,The North Face,1387041,1594301,13,940,high,purchase,2023-01-19 17:10:58,Premium,0,3,2,18,3,1,17,0,0.79
140,114,140,114,141,115,4.67,93,evening,winter,mobile,M,Coat,Levi's,288886,365679,21,1755,high,purchase,2023-01-19 21:09:18,Budget,1,3,1,5,3,1,21,0,0.89
100,350,100,350,101,351,4.07,103,evening,winter,desktop,M,Boots,Gucci,1552258,1990075,22,1852,high,purchase,2023-01-19 23:23:56,Premium,1,3,0,2,3,1,23,0,0.6900000000000001
37,128,37,128,38,129,4.88,155,night,winter,desktop,F,Polo Shirt,Forever 21,1615807,1970497,18,903,high,purchase,2023-01-20 03:50:18,Premium,3,3,0,11,4,1,3,0,0.96
140,123,140,123,141,124,3.24,341,morning,winter,desktop,M,Hoodie,Tommy Hilfiger,1432143,1704933,16,1155,medium,cart,2023-01-20 09:32:26,Premium,2,3,0,8,4,1,9,0,0.4133333333333334
163,56,163,56,164,57,2.04,42,morning,winter,tablet,M,Dress,Bershka,2101438,2531854,17,1864,low,view,2023-01-20 11:23:34,Luxury,2,3,2,6,4,1,11,0,0.013333333333333345
64,32,64,32,65,33,4.79,299,afternoon,winter,desktop,F,Coat,Dickies,286172,317969,10,608,high,purchase,2023-01-20 12:06:27,Budget,0,3,0,5,4,1,12,0,0.93
19,409,19,409,20,410,4.54,123,afternoon,winter,desktop,F,Hat,Carhartt,834383,1030103,19,582,high,cart,2023-01-20 12:42:53,Mid,0,3,0,7,4,1,12,0,0.8466666666666667
7,338,7,338,8,339,4.18,161,afternoon,winter,tablet,F,Coat,Puma,2273164,2991006,24,201,high,purchase,2023-01-20 14:09:33,Luxury,0,3,2,5,4,1,14,0,0.7266666666666666
198,228,198,228,199,229,4.28,188,afternoon,winter,tablet,M,Jeans,The North Face,1219062,1417515,14,1872,high,purchase,2023-01-20 15:09:41,Premium,0,3,2,10,4,1,15,0,0.7600000000000001
166,490,166,490,167,491,4.87,149,evening,winter,mobile,F,Hat,H&M,1573899,2098532,25,1993,medium,view,2023-01-20 19:53:25,Premium,1,3,1,7,4,1,19,0,0.9566666666666667
4,250,4,250,5,251,4.46,77,evening,winter,tablet,M,Sweater,Bershka,669845,788054,15,336,medium,cart,2023-01-20 19:54:00,Mid,1,3,2,18,4,1,19,0,0.82
165,20,165,20,166,21,4.6,122,evening,winter,mobile,M,Dress,Forever 21,1013508,1221094,17,1123,medium,cart,2023-01-20 22:14:39,Premium,1,3,1,6,4,1,22,0,0.8666666666666666
